ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11669077,JC241128,04/26/2019 08:30:00 AM,027XX W PRATT BLVD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,DAY CARE CENTER,FALSE,FALSE,2411,24,50,2,20,1156937,1945010,2019,05-03-2019 16:14,42.00488269,-87.69797009,"(42.004882686, -87.697970093)"
11669126,JC241169,04/27/2019 10:06:00 PM,014XX W 63RD ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,713,7,16,67,20,1167639,1862965,2019,05-04-2019 16:08,41.77952077,-87.66096236,"(41.779520772, -87.660962362)"
11669145,JC241184,04/27/2019 09:00:00 AM,041XX W SCHOOL ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,FALSE,1731,17,30,16,08B,1148177,1921618,2019,05-04-2019 16:08,41.94086729,-87.73080407,"(41.940867285, -87.730804072)"
11670094,JC242082,04/26/2019 06:00:00 PM,016XX N ORCHARD ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,1813,18,2,7,08B,1171367,1911224,2019,05-03-2019 16:14,41.91186676,-87.64587886,"(41.911866758, -87.64587886)"
11670349,JC242575,04/19/2019 10:30:00 AM,051XX W HARRISON ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1533,15,29,25,17,1142125,1896831,2019,05-02-2019 16:15,41.87296355,-87.7536633,"(41.872963554, -87.753663295)"
11670504,JC242931,04/28/2019 12:00:00 AM,065XX S WOLCOTT AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,726,7,15,67,20,1164810,1861318,2019,05-05-2019 16:05,41.77506142,-87.67138031,"(41.775061419, -87.671380314)"
11670899,JC243279,04/29/2019 12:00:00 AM,043XX S STATE ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,215,2,3,38,08B,1176998,1876214,2019,05-06-2019 16:29,41.81567137,-87.62625177,"(41.815671368, -87.626251774)"
11671022,JC243455,04/29/2019 06:00:00 PM,010XX W CULLERTON ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,1235,12,25,31,20,1169713,1890580,2019,05-06-2019 16:29,41.8552544,-87.65255675,"(41.855254397, -87.652556747)"
11671030,JC243563,04/23/2019 05:00:00 PM,040XX W ARTHINGTON ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1132,11,24,26,08B,1149605,1895807,2019,05-04-2019 16:00,41.87001168,-87.72622701,"(41.870011679, -87.726227005)"
11671129,JC243613,04/30/2019 04:00:00 AM,044XX W JACKSON BLVD,4210,KIDNAPPING,KIDNAPPING,ALLEY,FALSE,FALSE,1113,11,28,26,26,1146936,1898320,2019,05-07-2019 16:18,41.87695903,-87.7359616,"(41.876959033, -87.735961599)"
11671204,JC242881,04/29/2019 12:40:00 PM,011XX W AINSLIE ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,DAY CARE CENTER,FALSE,TRUE,2033,20,48,3,20,1167773,1932938,2019,05-06-2019 16:29,41.97152925,-87.65845403,"(41.971529254, -87.65845403)"
11671272,JC242474,04/29/2019 08:30:00 AM,076XX S INGLESIDE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,FALSE,TRUE,624,6,8,69,20,1183888,1854482,2019,05-06-2019 16:29,41.75587852,-87.60165665,"(41.755878521, -87.60165665)"
11671332,JC243848,04/30/2019 07:35:00 AM,022XX S MILLARD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,1013,10,22,30,08B,1152384,1888961,2019,05-07-2019 16:18,41.85117108,-87.71620504,"(41.851171076, -87.716205043)"
11671567,JC243418,04/29/2019 07:50:00 PM,052XX N NEWLAND AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1613,16,41,10,08B,1129337,1934513,2019,05-06-2019 16:29,41.97659507,-87.79975409,"(41.976595071, -87.799754085)"
11871357,JC484657,10/24/2019 09:40:00 AM,075XX S PRAIRIE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,623,6,6,69,20,1179344,1854996,2019,10/31/2019 03:52:55 PM,41.75739384,-87.61829357,"(41.757393836, -87.618293567)"
11671687,JC244323,04/29/2019 12:00:00 AM,041XX W 21ST PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,1012,10,24,29,08B,1149025,1889433,2019,05-06-2019 16:29,41.85253189,-87.72852123,"(41.852531885, -87.72852123)"
11671782,JC244441,04/29/2019 07:42:00 PM,111XX S CAMPBELL AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,ALLEY,FALSE,FALSE,2212,22,19,75,26,1161706,1830525,2019,06/30/2019 03:56:27 PM,41.69062552,-87.68361134,"(41.69062552, -87.68361134)"
11672147,JC244889,04/30/2019 12:00:00 AM,105XX S YATES AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,CHA APARTMENT,FALSE,TRUE,434,4,7,51,08B,1194208,1835598,2019,05-07-2019 16:18,41.70381205,-87.56445506,"(41.703812049, -87.564455062)"
11672770,JC245598,04/27/2019 12:00:00 AM,059XX S SANGAMON ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,712,7,16,68,08B,1170993,1865386,2019,05-05-2019 15:58,41.78609165,-87.64859553,"(41.786091654, -87.648595533)"
11672791,JC245618,04/27/2019 03:10:00 AM,007XX E 60TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,313,3,20,42,08B,1182179,1865389,2019,05-04-2019 16:08,41.78584811,-87.60758238,"(41.785848109, -87.607582382)"
11673096,JC246008,05-01-2019 19:00,006XX W 63RD ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,711,7,16,68,20,1172906,1863108,2019,05-08-2019 16:25,41.77979855,-87.64164874,"(41.779798546, -87.641648739)"
11673301,JC246073,05-01-2019 08:15,024XX S PULASKI RD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,DAY CARE CENTER,FALSE,FALSE,1013,10,22,30,20,1150101,1887301,2019,05-08-2019 16:25,41.84666055,-87.72462742,"(41.846660545, -87.724627418)"
11673384,JC246187,05-01-2019 23:09,002XX N SACRAMENTO BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1222,12,27,27,08B,1156350,1901312,2019,05-08-2019 16:25,41.88498437,-87.70131511,"(41.884984374, -87.701315114)"
11673433,JC246328,05-02-2019 05:50,059XX S HONORE ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,714,7,15,67,08B,1165037,1865222,2019,05-09-2019 16:13,41.7857697,-87.67043783,"(41.785769703, -87.670437832)"
11673688,JC246552,04/30/2019 12:00:00 PM,063XX S UNIVERSITY AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,314,3,20,42,17,1185016,1863359,2019,05-07-2019 16:18,41.78021143,-87.59724443,"(41.780211432, -87.597244425)"
11673802,JC245883,04-11-2019 21:30,029XX W 40TH PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,921,9,12,58,08B,1157490,1877653,2019,05-05-2019 15:58,41.82003837,-87.69777188,"(41.820038367, -87.697771879)"
11673809,JC245925,04/24/2019 09:00:00 AM,026XX W 39TH PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,921,9,12,58,08B,1159137,1878358,2019,05-05-2019 15:58,41.82193938,-87.69171062,"(41.821939383, -87.69171062)"
11674112,JC247108,05-02-2019 14:35,024XX W 103RD ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,CONVENIENCE STORE,FALSE,FALSE,2211,22,19,72,26,1161995,1836267,2019,05-09-2019 16:13,41.70637659,-87.68239441,"(41.706376588, -87.682394407)"
11674170,JC247250,05-02-2019 18:45,066XX S ELLIS AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,FALSE,FALSE,321,3,5,42,26,1184032,1861120,2019,05-09-2019 16:13,41.77409047,-87.60092179,"(41.774090471, -87.600921791)"
11674264,JC247370,05-02-2019 15:00,092XX S DAUPHIN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,TRUE,633,6,8,44,20,1183601,1843991,2019,05-09-2019 16:13,41.72709677,-87.6030347,"(41.727096769, -87.603034703)"
11674566,JC247727,04-01-2019 12:00,015XX W 95TH ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2213,22,21,73,17,1167518,1841720,2019,05-05-2019 15:58,41.72122413,-87.66201366,"(41.721224132, -87.662013664)"
11674838,JC248066,05-03-2019 10:30,079XX S LOOMIS BLVD,1755,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,APARTMENT,FALSE,FALSE,612,6,21,71,20,1168378,1852055,2019,05-10-2019 16:20,41.74956642,-87.65856686,"(41.74956642, -87.658566863)"
11674905,JC248280,05-01-2019 05:00,076XX S MARYLAND AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,624,6,8,69,08B,1183226,1854514,2019,05-08-2019 16:25,41.75598176,-87.60408171,"(41.755981757, -87.604081707)"
11674901,JC245471,03-01-2019 15:00,036XX N MILWAUKEE AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1731,17,45,16,17,1146726,1923676,2019,10-03-2019 16:08,41.94654248,-87.73608438,"(41.946542477, -87.736084376)"
11675168,JC248451,05-03-2019 16:39,047XX S LAKE PARK AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,222,2,4,39,20,1186364,1873970,2019,05/31/2019 04:09:56 PM,41.80929706,-87.59196703,"(41.809297059, -87.591967028)"
11675237,JC248486,05-03-2019 16:07,040XX S ROCKWELL ST,1755,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,RESIDENCE,FALSE,FALSE,921,9,12,58,20,1159698,1877825,2019,05-10-2019 16:20,41.82046525,-87.68966721,"(41.820465252, -87.689667205)"
11675287,JC248414,05-03-2019 08:30,047XX N MAPLEWOOD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1911,19,40,4,08B,1158515,1931402,2019,05-10-2019 16:20,41.96750947,-87.69253912,"(41.96750947, -87.692539119)"
11675468,JC248982,05-04-2019 00:00,065XX S FAIRFIELD AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,FALSE,TRUE,831,8,17,66,17,1159172,1861063,2019,06/30/2019 03:56:27 PM,41.77447889,-87.69205555,"(41.77447889, -87.692055551)"
11675838,JC249237,05-04-2019 01:30,012XX N DEARBORN ST,4230,KIDNAPPING,UNLAWFUL RESTRAINT,SIDEWALK,FALSE,FALSE,1824,18,2,8,26,1175711,1908536,2019,05-11-2019 16:19,41.90439412,-87.63000143,"(41.904394115, -87.630001432)"
11676373,JC249250,05-04-2019 09:10,009XX W 122ND ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,ALLEY,FALSE,FALSE,524,5,34,53,20,1172439,1823934,2019,05-11-2019 16:19,41.67230988,-87.64451004,"(41.672309877, -87.644510043)"
11677059,JC250845,05-05-2019 13:00,065XX S COTTAGE GROVE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,FALSE,FALSE,321,3,20,42,20,1182689,1861726,2019,05-12-2019 16:04,41.77578467,-87.60582613,"(41.775784673, -87.605826125)"
11873149,JC485237,10/24/2019 06:00:00 AM,007XX E 72ND ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,323,3,6,69,08B,1182341,1857437,2019,10/31/2019 03:52:55 PM,41.76402331,-87.60723458,"(41.764023309, -87.607234584)"
11677629,JC250494,05-05-2019 09:30,114XX S WATKINS AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,FALSE,TRUE,2234,22,34,75,20,1166594,1828731,2019,05/31/2019 03:59:46 PM,41.68559991,-87.66576689,"(41.685599911, -87.665766893)"
11677770,JC251712,05-06-2019 08:05,004XX N LAVERGNE AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1532,15,37,25,26,1142962,1902338,2019,05/13/2019 04:13:25 PM,41.88805989,-87.75045291,"(41.88805989, -87.750452913)"
11677792,JC251830,05-04-2019 12:00,003XX E 95TH ST,1715,OFFENSE INVOLVING CHILDREN,SALE TOBACCO PRODUCTS TO MINOR,CONVENIENCE STORE,FALSE,FALSE,633,6,9,49,20,1180356,1842062,2019,05-11-2019 16:19,41.72187829,-87.61498043,"(41.721878286, -87.614980432)"
11677935,JC250987,05-05-2019 16:00,033XX N OLCOTT AVE,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1631,16,29,17,26,1125503,1921190,2019,05-12-2019 16:04,41.94009989,-87.81415047,"(41.940099889, -87.814150471)"
11678042,JC252115,05-06-2019 12:00,030XX S LAWNDALE AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,"SCHOOL, PUBLIC, GROUNDS",TRUE,TRUE,1031,10,22,30,26,1152186,1884162,2019,06/13/2019 04:03:32 PM,41.83800593,-87.71705814,"(41.838005929, -87.717058143)"
11678242,JC252402,05-05-2019 06:00,028XX W 66TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,TRUE,831,8,17,66,17,1158432,1860746,2019,05-12-2019 16:04,41.77362411,-87.69477691,"(41.773624106, -87.694776914)"
11678671,JC252833,05-06-2019 07:30,034XX W FULLERTON AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,DAY CARE CENTER,FALSE,FALSE,1413,14,35,22,08B,1152784,1915738,2019,05/13/2019 04:13:25 PM,41.92464199,-87.71402766,"(41.924641988, -87.714027656)"
11679045,JC252201,05-05-2019 19:00,035XX S PAULINA ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,912,9,12,59,08B,1165597,1881168,2019,05-12-2019 16:04,41.8295155,-87.66793195,"(41.829515499, -87.667931946)"
11679250,JC253401,05-07-2019 10:50,075XX S INDIANA AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,623,6,6,69,20,1178899,1855164,2019,05/14/2019 04:14:52 PM,41.75786499,-87.61991931,"(41.757864985, -87.61991931)"
11679418,JC253876,04/19/2019 12:01:00 AM,030XX S HARDING AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,1031,10,22,30,17,1150525,1884112,2019,08-01-2019 16:12,41.83790126,-87.72315449,"(41.837901263, -87.723154487)"
11679508,JC249852,05-04-2019 17:30,051XX S KILBOURN AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,APARTMENT,FALSE,TRUE,815,8,23,57,26,1147235,1870026,2019,05/15/2019 04:13:51 PM,41.79931073,-87.73558672,"(41.799310729, -87.73558672)"
11679678,JC254100,05-07-2019 19:22,047XX N MONTICELLO AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1723,17,35,14,08B,1151197,1931321,2019,05/14/2019 04:14:52 PM,41.96743424,-87.71944893,"(41.967434236, -87.71944893)"
11679751,JC254105,05-07-2019 20:50,076XX S ABERDEEN ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,612,6,17,71,2,1170309,1854071,2019,05/14/2019 04:14:52 PM,41.75505682,-87.65143234,"(41.755056817, -87.651432335)"
11871390,JC485121,10/24/2019 05:28:00 PM,037XX W ARMITAGE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,FALSE,FALSE,2525,25,26,22,20,1151189,1913031,2019,10/31/2019 03:52:55 PM,41.9172452,-87.71995956,"(41.917245201, -87.719959563)"
11679952,JC254257,05-07-2019 21:20,061XX S JUSTINE ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,713,7,16,67,08B,1167060,1863974,2019,05/14/2019 04:14:52 PM,41.782302,-87.66305621,"(41.782301998, -87.663056212)"
11680098,JC254516,05-06-2019 00:00,014XX N SEDGWICK ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1821,18,27,8,08B,1173383,1909988,2019,05/13/2019 04:13:25 PM,41.90843054,-87.63850953,"(41.908430535, -87.638509526)"
11680124,JC254559,05-04-2019 22:00,025XX W FLOURNOY ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,1135,11,28,28,08B,1159557,1896949,2019,05-11-2019 16:19,41.87294648,-87.68965863,"(41.87294648, -87.689658632)"
11680155,JC254596,05-08-2019 07:00,015XX E 73RD ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,324,3,7,43,08B,1187620,1856890,2019,05/21/2019 03:59:25 PM,41.76239838,-87.58790344,"(41.762398381, -87.587903443)"
11680276,JC254588,05-08-2019 10:12,052XX W MADISON ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESTAURANT,FALSE,TRUE,1522,15,28,25,20,1141310,1899518,2019,05/15/2019 04:22:34 PM,41.88035209,-87.7565893,"(41.880352091, -87.756589295)"
11680395,JC250791,05-05-2019 14:00,029XX S BONFIELD ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,913,9,11,60,20,1168976,1885519,2019,05-12-2019 16:04,41.84138257,-87.6554085,"(41.841382568, -87.655408504)"
11680617,JC255055,05-08-2019 07:20,062XX S WHIPPLE ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,ALLEY,FALSE,FALSE,823,8,16,66,20,1157120,1863202,2019,05/15/2019 04:22:34 PM,41.78039036,-87.69952011,"(41.780390363, -87.699520105)"
11680674,JC254823,05-07-2019 18:00,013XX W CULLERTON ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,1235,12,25,31,08B,1167771,1890537,2019,05/14/2019 04:14:52 PM,41.85517843,-87.65968598,"(41.855178431, -87.659685981)"
11680682,JC255265,05-01-2019 00:01,028XX W 21ST ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,1023,10,12,30,08B,1157545,1889931,2019,05-11-2019 16:11,41.85372952,-87.69723656,"(41.853729521, -87.697236561)"
11680745,JC255283,04-11-2019 12:24,023XX N CENTRAL PARK AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,2525,25,35,22,17,1151994,1915135,2019,05-11-2019 16:11,41.92300292,-87.7169464,"(41.923002924, -87.716946404)"
11680800,JC255034,05-08-2019 15:53,003XX N CENTRAL AVE,4230,KIDNAPPING,UNLAWFUL RESTRAINT,CONVENIENCE STORE,FALSE,FALSE,1523,15,37,25,26,1138978,1901836,2019,05/15/2019 04:22:34 PM,41.88675567,-87.76509592,"(41.886755667, -87.765095923)"
11680953,JC255479,05-04-2019 13:30,048XX N SHERIDAN RD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,TRUE,TRUE,2024,20,46,3,08B,1168762,1932302,2019,05/20/2019 04:07:55 PM,41.96976262,-87.65483589,"(41.969762615, -87.654835892)"
11680959,JC255595,05-08-2019 15:45,116XX S LAFAYETTE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,522,5,34,53,08B,1178005,1827592,2019,05/15/2019 04:22:34 PM,41.68222409,-87.62402823,"(41.682224087, -87.624028226)"
11681114,JC255653,05-07-2019 17:00,015XX S ST LOUIS AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1021,10,24,29,08B,1153287,1892226,2019,05/14/2019 04:14:52 PM,41.86011276,-87.71280421,"(41.86011276, -87.712804207)"
11681178,JC255413,04/15/2019 12:00:00 AM,118XX S STATE ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,532,5,9,53,20,1178378,1826493,2019,05-12-2019 15:57,41.67919983,-87.62269602,"(41.679199831, -87.622696018)"
11681258,JC255948,01-01-2019 00:01,078XX S ABERDEEN ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,612,6,17,71,17,1170344,1852799,2019,05-12-2019 15:57,41.75156552,-87.65134102,"(41.75156552, -87.651341021)"
11681380,JC255971,05-08-2019 16:00,033XX W HIRSCH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, BUILDING",FALSE,TRUE,1422,14,26,23,08B,1153871,1909112,2019,05/15/2019 04:22:34 PM,41.90643806,-87.71021042,"(41.906438061, -87.710210418)"
11681754,JC256172,05-09-2019 12:51,047XX N MAGNOLIA AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,TRUE,FALSE,1913,19,46,3,20,1167046,1931512,2019,05/21/2019 03:59:25 PM,41.96763195,-87.66116843,"(41.967631946, -87.661168428)"
11681735,JC247238,02/20/2019 07:00:00 AM,015XX E 62ND ST,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,TRUE,TRUE,314,3,5,42,17,1187307,1864355,2019,03/18/2020 03:52:17 PM,41.78289041,-87.58881376,"(41.782890414, -87.588813761)"
11681781,JC256359,05-08-2019 16:15,071XX S WHIPPLE ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,FALSE,831,8,18,66,08B,1157275,1857081,2019,09/27/2019 04:00:25 PM,41.76359029,-87.69911733,"(41.763590289, -87.699117327)"
11682093,JC257002,05-05-2019 18:50,079XX S WOODLAWN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,411,4,8,45,08B,1185596,1852436,2019,05/15/2019 04:13:51 PM,41.75022406,-87.59546161,"(41.750224063, -87.595461605)"
11682325,JC257126,05-09-2019 12:00,059XX S LAFAYETTE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,232,2,20,40,08B,1176828,1865703,2019,05/16/2019 04:08:26 PM,41.78683203,-87.62719211,"(41.786832025, -87.627192109)"
11682661,JC256199,05-08-2019 19:30,063XX S DR MARTIN LUTHER KING JR DR,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,312,3,20,69,08B,1180012,1862953,2019,05/15/2019 04:22:34 PM,41.77921341,-87.61560212,"(41.779213408, -87.61560212)"
11682721,JC257492,05-10-2019 11:40,014XX N SEDGWICK ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,1821,18,27,8,20,1173383,1909988,2019,05/17/2019 04:08:03 PM,41.90843054,-87.63850953,"(41.908430535, -87.638509526)"
11682859,JC256913,01-01-2019 00:00,074XX S HARVARD AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,TRUE,731,7,6,69,2,1175242,1855669,2019,06-12-2019 16:05,41.7593332,-87.63330666,"(41.759333204, -87.633306659)"
11682836,JC257889,05-09-2019 00:01,014XX W OHIO ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1215,12,1,24,08B,1166284,1904113,2019,05/16/2019 04:08:26 PM,41.89246397,-87.66475579,"(41.892463968, -87.664755789)"
11682864,JC257276,02/26/2019 12:01:00 AM,014XX W OLIVE AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,FALSE,FALSE,2013,20,48,77,2,1165765,1937655,2019,03/31/2020 03:47:00 PM,41.98451602,-87.66570249,"(41.984516022, -87.665702486)"
11682877,JC257580,04/29/2019 12:01:00 AM,071XX S SEELEY AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,735,7,17,67,17,1163928,1857284,2019,09-02-2019 15:57,41.76401015,-87.67472686,"(41.764010154, -87.674726857)"
11683184,JC257811,05-10-2019 14:56,002XX N KILBOURN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,1113,11,28,26,20,1146353,1900868,2019,05/17/2019 04:08:03 PM,41.88396216,-87.73803733,"(41.883962158, -87.73803733)"
11683315,JC258348,05-10-2019 20:45,043XX S ASHLAND AVE,1755,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,APARTMENT,TRUE,FALSE,924,9,15,61,20,1166402,1875869,2019,05/17/2019 04:08:03 PM,41.81495733,-87.66512962,"(41.814957331, -87.665129621)"
11683497,JC258396,05-10-2019 16:45,062XX S MICHIGAN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,311,3,20,40,08B,1178263,1863570,2019,05/17/2019 04:08:03 PM,41.7809464,-87.62199537,"(41.780946398, -87.621995369)"
11683655,JC258833,05-10-2019 14:25,0000X E CHICAGO AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,SIDEWALK,FALSE,TRUE,1833,18,42,8,20,1176427,1905733,2019,05/17/2019 04:08:03 PM,41.89668641,-87.62745612,"(41.896686411, -87.627456116)"
11683874,JC259103,05-11-2019 10:00,004XX S STATE ST,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,LIBRARY,FALSE,FALSE,113,1,4,32,26,1176436,1898416,2019,05/18/2019 04:03:45 PM,41.87660796,-87.62764406,"(41.876607964, -87.627644063)"
